OBJECTID,COUNTY,RATE,L95CL,U95CL,HOSP,FLAG,YEAR,GENDER,AGE,MEASURE,HEALTHOUTCOMEID,cofips
5051,Dolores,0,0,0,0,2,2014,Male,65+ years old,Age specific rate,Asthma,08033
5052,Dolores,0,0,0,0,2,2014,Male,All ages,Age specific rate,Asthma,08033
5053,Dolores,0,0,0,0,2,2014,Both genders,0-4 years old,Age specific rate,Asthma,08033
5054,Dolores,0,0,0,0,2,2014,Both genders,15-34 years old,Age specific rate,Asthma,08033
5055,Dolores,0,0,0,0,2,2014,Both genders,35-64 years old,Age specific rate,Asthma,08033
5056,Dolores,0,0,0,0,2,2014,Both genders,5-14 years old,Age specific rate,Asthma,08033
5057,Dolores,0,0,0,0,2,2014,Both genders,65+ years old,Age specific rate,Asthma,08033
5058,Dolores,0,0,0,0,2,2014,Both genders,All ages,Age specific rate,Asthma,08033
5059,Dolores,0,0,0,0,2,2015,Female,0-4 years old,Age specific rate,Asthma,08033
5060,Dolores,0,0,0,0,2,2015,Female,15-34 years old,Age specific rate,Asthma,08033
5061,Dolores,0,0,0,0,2,2015,Female,35-64 years old,Age specific rate,Asthma,08033
5062,Dolores,0,0,0,0,2,2015,Female,5-14 years old,Age specific rate,Asthma,08033
5063,Dolores,0,0,0,0,2,2015,Female,65+ years old,Age specific rate,Asthma,08033
5064,Dolores,0,0,0,0,2,2015,Female,All ages,Age specific rate,Asthma,08033
5065,Dolores,0,0,0,0,2,2015,Male,0-4 years old,Age specific rate,Asthma,08033
5066,Dolores,0,0,0,0,2,2015,Male,15-34 years old,Age specific rate,Asthma,08033
5067,Dolores,0,0,0,0,2,2015,Male,35-64 years old,Age specific rate,Asthma,08033
5068,Dolores,0,0,0,0,2,2015,Male,5-14 years old,Age specific rate,Asthma,08033
5069,Dolores,0,0,0,0,2,2015,Male,65+ years old,Age specific rate,Asthma,08033
5070,Dolores,0,0,0,0,2,2015,Male,All ages,Age specific rate,Asthma,08033
5071,Dolores,0,0,0,0,2,2015,Both genders,0-4 years old,Age specific rate,Asthma,08033
5072,Dolores,0,0,0,0,2,2015,Both genders,15-34 years old,Age specific rate,Asthma,08033
5073,Dolores,0,0,0,0,2,2015,Both genders,35-64 years old,Age specific rate,Asthma,08033
5074,Dolores,0,0,0,0,2,2015,Both genders,5-14 years old,Age specific rate,Asthma,08033
5075,Dolores,0,0,0,0,2,2015,Both genders,65+ years old,Age specific rate,Asthma,08033
5076,Dolores,0,0,0,0,2,2015,Both genders,All ages,Age specific rate,Asthma,08033
5077,Dolores,0,0,0,0,2,2016,Female,0-4 years old,Age specific rate,Asthma,08033
5078,Dolores,0,0,0,0,2,2016,Female,15-34 years old,Age specific rate,Asthma,08033
5079,Dolores,0,0,0,0,2,2016,Female,35-64 years old,Age specific rate,Asthma,08033
5080,Dolores,0,0,0,0,2,2016,Female,5-14 years old,Age specific rate,Asthma,08033
5081,Dolores,0,0,0,0,2,2016,Female,65+ years old,Age specific rate,Asthma,08033
5082,Dolores,0,0,0,0,2,2016,Female,All ages,Age specific rate,Asthma,08033
5083,Dolores,0,0,0,0,2,2016,Male,0-4 years old,Age specific rate,Asthma,08033
5084,Dolores,0,0,0,0,2,2016,Male,15-34 years old,Age specific rate,Asthma,08033
5085,Dolores,0,0,0,0,2,2016,Male,35-64 years old,Age specific rate,Asthma,08033
5086,Dolores,0,0,0,0,2,2016,Male,5-14 years old,Age specific rate,Asthma,08033
5087,Dolores,0,0,0,0,2,2016,Male,65+ years old,Age specific rate,Asthma,08033
5088,Dolores,0,0,0,0,2,2016,Male,All ages,Age specific rate,Asthma,08033
5089,Dolores,0,0,0,0,2,2016,Both genders,0-4 years old,Age specific rate,Asthma,08033
5090,Dolores,0,0,0,0,2,2016,Both genders,15-34 years old,Age specific rate,Asthma,08033
5091,Dolores,0,0,0,0,2,2016,Both genders,35-64 years old,Age specific rate,Asthma,08033
5092,Dolores,0,0,0,0,2,2016,Both genders,5-14 years old,Age specific rate,Asthma,08033
5093,Dolores,0,0,0,0,2,2016,Both genders,65+ years old,Age specific rate,Asthma,08033
5094,Dolores,0,0,0,0,2,2016,Both genders,All ages,Age specific rate,Asthma,08033
5095,Dolores,0,0,0,0,2,2017,Female,0-4 years old,Age specific rate,Asthma,08033
5096,Dolores,0,0,0,0,2,2017,Female,15-34 years old,Age specific rate,Asthma,08033
5097,Dolores,0,0,0,0,2,2017,Female,35-64 years old,Age specific rate,Asthma,08033
5098,Dolores,0,0,0,0,2,2017,Female,5-14 years old,Age specific rate,Asthma,08033
5099,Dolores,0,0,0,0,2,2017,Female,65+ years old,Age specific rate,Asthma,08033
5100,Dolores,0,0,0,0,2,2017,Female,All ages,Age specific rate,Asthma,08033
5101,Dolores,0,0,0,0,2,2017,Male,0-4 years old,Age specific rate,Asthma,08033
5102,Dolores,0,0,0,0,2,2017,Male,15-34 years old,Age specific rate,Asthma,08033
5103,Dolores,0,0,0,0,2,2017,Male,35-64 years old,Age specific rate,Asthma,08033
5104,Dolores,0,0,0,0,2,2017,Male,5-14 years old,Age specific rate,Asthma,08033
5105,Dolores,0,0,0,0,2,2017,Male,65+ years old,Age specific rate,Asthma,08033
5106,Dolores,0,0,0,0,2,2017,Male,All ages,Age specific rate,Asthma,08033
5107,Dolores,0,0,0,0,2,2017,Both genders,0-4 years old,Age specific rate,Asthma,08033
5108,Dolores,0,0,0,0,2,2017,Both genders,15-34 years old,Age specific rate,Asthma,08033
5109,Dolores,0,0,0,0,2,2017,Both genders,35-64 years old,Age specific rate,Asthma,08033
5110,Dolores,0,0,0,0,2,2017,Both genders,5-14 years old,Age specific rate,Asthma,08033
5111,Dolores,0,0,0,0,2,2017,Both genders,65+ years old,Age specific rate,Asthma,08033
5112,Dolores,0,0,0,0,2,2017,Both genders,All ages,Age specific rate,Asthma,08033
5113,Dolores,0,0,0,0,2,2018,Female,0-4 years old,Age specific rate,Asthma,08033
5114,Dolores,0,0,0,0,2,2018,Female,15-34 years old,Age specific rate,Asthma,08033
5115,Dolores,0,0,0,0,2,2018,Female,35-64 years old,Age specific rate,Asthma,08033
5116,Dolores,0,0,0,0,2,2018,Female,5-14 years old,Age specific rate,Asthma,08033
5117,Dolores,0,0,0,0,2,2018,Female,65+ years old,Age specific rate,Asthma,08033
5118,Dolores,0,0,0,0,2,2018,Female,All ages,Age specific rate,Asthma,08033
5119,Dolores,0,0,0,0,2,2018,Male,0-4 years old,Age specific rate,Asthma,08033
5120,Dolores,0,0,0,0,2,2018,Male,15-34 years old,Age specific rate,Asthma,08033
5121,Dolores,0,0,0,0,2,2018,Male,35-64 years old,Age specific rate,Asthma,08033
5122,Dolores,0,0,0,0,2,2018,Male,5-14 years old,Age specific rate,Asthma,08033
5123,Dolores,0,0,0,0,2,2018,Male,65+ years old,Age specific rate,Asthma,08033
5124,Dolores,0,0,0,0,2,2018,Male,All ages,Age specific rate,Asthma,08033
5125,Dolores,0,0,0,0,2,2018,Both genders,0-4 years old,Age specific rate,Asthma,08033
5126,Dolores,0,0,0,0,2,2018,Both genders,15-34 years old,Age specific rate,Asthma,08033
5127,Dolores,0,0,0,0,2,2018,Both genders,35-64 years old,Age specific rate,Asthma,08033
5128,Dolores,0,0,0,0,2,2018,Both genders,5-14 years old,Age specific rate,Asthma,08033
5129,Dolores,0,0,0,0,2,2018,Both genders,65+ years old,Age specific rate,Asthma,08033
5130,Dolores,0,0,0,0,2,2018,Both genders,All ages,Age specific rate,Asthma,08033
5131,Douglas,27.3168757588021,17.0269740428069,37.6067774747973,27,2,2004,Female,0-4 years old,Age specific rate,Asthma,08035
5132,Douglas,3.78436027109781,1.88913901236345,6.77126587308705,11,2,2004,Female,15-34 years old,Age specific rate,Asthma,08035
5133,Douglas,3.50726783835392,2.07862920003109,5.54299525886132,18,1,2004,Female,35-64 years old,Age specific rate,Asthma,08035
5134,Douglas,8.63309352517986,5.11651835990385,13.644009720637,18,2,2004,Female,5-14 years old,Age specific rate,Asthma,08035
5135,Douglas,9.62309542902967,3.53150642099575,20.9454274619391,6,2,2004,Female,65+ years old,Age specific rate,Asthma,08035
5136,Douglas,6.81674875168288,5.32347204440721,8.31002545895856,80,1,2004,Female,All ages,Age specific rate,Asthma,08035
5137,Douglas,43.2525951557093,30.6424313090918,55.8627590023269,45,2,2004,Male,0-4 years old,Age specific rate,Asthma,08035
5138,Douglas,,,,,2,2004,Male,15-34 years old,Age specific rate,Asthma,08035
5139,Douglas,0.590376857227197,0.121749901189728,1.72533170712248,3,1,2004,Male,35-64 years old,Age specific rate,Asthma,08035
5140,Douglas,12.0588098882241,7.42634822389653,16.6912715525517,26,2,2004,Male,5-14 years old,Age specific rate,Asthma,08035
5141,Douglas,11.0031175499725,4.03795021729479,23.9491546350982,6,2,2004,Male,65+ years old,Age specific rate,Asthma,08035
5142,Douglas,7.05164036634132,5.52588072873853,8.57740000394411,82,2,2004,Male,All ages,Age specific rate,Asthma,08035
5143,Douglas,35.4889589905363,27.3059867156391,43.6719312654334,72,2,2004,Both genders,0-4 years old,Age specific rate,Asthma,08035
5144,Douglas,2.27602990353135,1.21189006618061,3.8920804520824,13,2,2004,Both genders,15-34 years old,Age specific rate,Asthma,08035
5145,Douglas,2.05602169592418,1.1767370964183,2.93530629543006,21,1,2004,Both genders,35-64 years old,Age specific rate,Asthma,08035
5146,Douglas,10.3744223333019,7.31056695105901,13.4382777155448,44,2,2004,Both genders,5-14 years old,Age specific rate,Asthma,08035
5147,Douglas,10.2669404517454,5.30507795065214,17.9342787886526,12,2,2004,Both genders,65+ years old,Age specific rate,Asthma,08035
5148,Douglas,6.9336255157419,5.8662718846892,8.00097914679459,162,1,2004,Both genders,All ages,Age specific rate,Asthma,08035
5149,Douglas,15.7109190887667,8.98014773531179,25.5135483086813,16,2,2005,Female,0-4 years old,Age specific rate,Asthma,08035
5150,Douglas,2.69869113479962,1.16510328455961,5.31749737558817,8,2,2005,Female,15-34 years old,Age specific rate,Asthma,08035
5151,Douglas,4.42143659844144,2.65288465110163,6.18998854578125,24,1,2005,Female,35-64 years old,Age specific rate,Asthma,08035
5152,Douglas,5.03409454944854,2.51300186135044,9.00738570925913,11,1,2005,Female,5-14 years old,Age specific rate,Asthma,08035
5153,Douglas,20.1178330219859,10.9986065186099,33.7543053913432,14,2,2005,Female,65+ years old,Age specific rate,Asthma,08035
5154,Douglas,5.93887031297033,4.57689422198848,7.30084640395218,73,1,2005,Female,All ages,Age specific rate,Asthma,08035
5155,Douglas,30.7893263668595,20.3004328740706,41.2782198596483,33,2,2005,Male,0-4 years old,Age specific rate,Asthma,08035
5156,Douglas,1.39923741560849,0.381245102188523,3.58260351747443,4,2,2005,Male,15-34 years old,Age specific rate,Asthma,08035
5157,Douglas,2.2392237357716,1.15703957990711,3.91147323160611,12,2,2005,Male,35-64 years old,Age specific rate,Asthma,08035
5158,Douglas,4.87653500022166,2.43434870206004,8.72546815325714,11,1,2005,Male,5-14 years old,Age specific rate,Asthma,08035
5159,Douglas,,,,,2,2005,Male,65+ years old,Age specific rate,Asthma,08035
5160,Douglas,5.01950199957211,3.76016268672709,6.27884131241713,61,1,2005,Male,All ages,Age specific rate,Asthma,08035
5161,Douglas,23.4427327528466,16.8864659605375,29.9989995451557,49,2,2005,Both genders,0-4 years old,Age specific rate,Asthma,08035
5162,Douglas,2.06075801549003,1.06482373799561,3.59972953378392,12,2,2005,Both genders,15-34 years old,Age specific rate,Asthma,08035
5163,Douglas,3.33722676455865,2.24724794232901,4.42720558678829,36,1,2005,Both genders,35-64 years old,Age specific rate,Asthma,08035
5164,Douglas,4.95395077574366,2.88433932976157,7.02356222172574,22,1,2005,Both genders,5-14 years old,Age specific rate,Asthma,08035
5165,Douglas,11.5127791848952,6.44361511457773,18.9885784568931,15,2,2005,Both genders,65+ years old,Age specific rate,Asthma,08035
5166,Douglas,5.48180572316881,4.55389061993221,6.40972082640541,134,1,2005,Both genders,All ages,Age specific rate,Asthma,08035
5167,Douglas,10.3208857196472,5.15214896531886,18.4669154750442,11,2,2006,Female,0-4 years old,Age specific rate,Asthma,08035
5168,Douglas,2.26874959486614,0.912155004706002,4.67449126910698,7,2,2006,Female,15-34 years old,Age specific rate,Asthma,08035
5169,Douglas,4.16854830305346,2.50112928351257,5.83596732259435,24,1,2006,Female,35-64 years old,Age specific rate,Asthma,08035
5170,Douglas,6.98293545149042,3.99135095956074,11.33984969125,16,2,2006,Female,5-14 years old,Age specific rate,Asthma,08035
5171,Douglas,23.1451716600231,13.7172955900727,36.5793497075068,18,2,2006,Female,65+ years old,Age specific rate,Asthma,08035
5172,Douglas,5.85624460609049,4.53998583117163,7.17250338100936,76,1,2006,Female,All ages,Age specific rate,Asthma,08035
5173,Douglas,19.5868945868946,11.4100719821018,27.7637171916874,22,1,2006,Male,0-4 years old,Age specific rate,Asthma,08035
5174,Douglas,2.03334688897926,0.746202471699489,4.42574014589909,6,2,2006,Male,15-34 years old,Age specific rate,Asthma,08035
5175,Douglas,1.76062537413289,0.844288301724081,3.2378527486915,10,2,2006,Male,35-64 years old,Age specific rate,Asthma,08035
5176,Douglas,10.5223283808241,6.39974632683751,14.6449104348107,25,2,2006,Male,5-14 years old,Age specific rate,Asthma,08035
5177,Douglas,8.86393854335943,3.2529092236532,19.2930625240346,6,2,2006,Male,65+ years old,Age specific rate,Asthma,08035
5178,Douglas,5.3878468914466,4.11689314819969,6.65880063469351,69,1,2006,Male,All ages,Age specific rate,Asthma,08035
5179,Douglas,15.0753768844221,9.93565434243687,20.2150994264074,33,1,2006,Both genders,0-4 years old,Age specific rate,Asthma,08035
5180,Douglas,2.15377988369589,1.14679707930943,3.6830291950097,13,2,2006,Both genders,15-34 years old,Age specific rate,Asthma,08035
5181,Douglas,2.97288553516311,1.97373658643929,3.97203448388694,34,1,2006,Both genders,35-64 years old,Age specific rate,Asthma,08035
5182,Douglas,8.78471031882071,6.09688681988575,11.4725338177557,41,1,2006,Both genders,5-14 years old,Age specific rate,Asthma,08035
5183,Douglas,16.5016501650165,9.90506457741744,23.0982357526156,24,2,2006,Both genders,65+ years old,Age specific rate,Asthma,08035
5184,Douglas,5.62381705917031,4.708690623815,6.53894349452562,145,1,2006,Both genders,All ages,Age specific rate,Asthma,08035
5185,Douglas,15.4982222627405,9.02828559541188,24.8141551790562,17,2,2007,Female,0-4 years old,Age specific rate,Asthma,08035
5186,Douglas,4.72694040903791,2.64563266403533,7.79636935413795,15,2,2007,Female,15-34 years old,Age specific rate,Asthma,08035
5187,Douglas,4.63070155128502,2.91586287647415,6.34554022609589,28,1,2007,Female,35-64 years old,Age specific rate,Asthma,08035
5188,Douglas,9.21157308545828,5.36407498422657,13.05907118669,22,2,2007,Female,5-14 years old,Age specific rate,Asthma,08035
5189,Douglas,14.5050163181434,7.49495359449078,25.3373444314966,12,2,2007,Female,65+ years old,Age specific rate,Asthma,08035
5190,Douglas,6.94629186249298,5.54252727466632,8.35005645031964,94,1,2007,Female,All ages,Age specific rate,Asthma,08035
5191,Douglas,25.0410154563509,15.9384341257496,34.1435967869522,29,2,2007,Male,0-4 years old,Age specific rate,Asthma,08035
5192,Douglas,0.988533017002768,0.203859273393832,2.88891296617335,3,2,2007,Male,15-34 years old,Age specific rate,Asthma,08035
5193,Douglas,2.52546510649044,1.41348364892387,4.16537063245828,15,2,2007,Male,35-64 years old,Age specific rate,Asthma,08035
5194,Douglas,13.3274100399822,8.78323274835894,17.8715873316055,33,2,2007,Male,5-14 years old,Age specific rate,Asthma,08035
5195,Douglas,11.1265646731572,4.80366088560292,21.9237680392122,8,2,2007,Male,65+ years old,Age specific rate,Asthma,08035
5196,Douglas,6.60288876383418,5.22375849944628,7.98201902822207,88,2,2007,Male,All ages,Age specific rate,Asthma,08035
5197,Douglas,20.3982085051661,14.5094222861436,26.2869947241886,46,2,2007,Both genders,0-4 years old,Age specific rate,Asthma,08035
5198,Douglas,2.8994378312205,1.71839061555058,4.5823617962868,18,2,2007,Both genders,15-34 years old,Age specific rate,Asthma,08035
5199,Douglas,3.58754870305943,2.51543281371665,4.65966459240221,43,1,2007,Both genders,35-64 years old,Age specific rate,Asthma,08035
5200,Douglas,11.3068684086097,8.32030733704602,14.2934294801733,55,2,2007,Both genders,5-14 years old,Age specific rate,Asthma,08035
5201,Douglas,12.9341007566449,7.26914827778533,18.5990532355045,20,2,2007,Both genders,65+ years old,Age specific rate,Asthma,08035
5202,Douglas,6.77595058768341,5.79184109748421,7.7600600778826,182,1,2007,Both genders,All ages,Age specific rate,Asthma,08035
5203,Douglas,15.4489276626681,8.99956967430688,24.7352297490973,17,2,2008,Female,0-4 years old,Age specific rate,Asthma,08035
5204,Douglas,3.43653347496017,1.715505128944,6.14890765512891,11,2,2008,Female,15-34 years old,Age specific rate,Asthma,08035
5205,Douglas,2.86774897637293,1.69960979183321,4.53227974373924,18,1,2008,Female,35-64 years old,Age specific rate,Asthma,08035
5206,Douglas,9.33441558441558,5.52133049287406,13.1475006759571,23,2,2008,Female,5-14 years old,Age specific rate,Asthma,08035
5207,Douglas,18.5044084031784,10.7794998036435,29.62735040373,17,2,2008,Female,65+ years old,Age specific rate,Asthma,08035
5208,Douglas,6.16014956270101,4.85858925735901,7.46170986804301,86,1,2008,Female,All ages,Age specific rate,Asthma,08035
5209,Douglas,30.9331500257776,20.8439618318018,41.0223382197534,36,2,2008,Male,0-4 years old,Age specific rate,Asthma,08035
5210,Douglas,1.95217179111762,0.716412641448138,4.24905613226583,6,2,2008,Male,15-34 years old,Age specific rate,Asthma,08035
5211,Douglas,1.794248617613,0.89568244527327,3.21040639948165,11,1,2008,Male,35-64 years old,Age specific rate,Asthma,08035
5212,Douglas,9.41693478772659,5.65115057029369,13.1827190051595,24,1,2008,Male,5-14 years old,Age specific rate,Asthma,08035
5213,Douglas,8.78403814782281,3.53163891519626,18.0984757958372,7,2,2008,Male,65+ years old,Age specific rate,Asthma,08035
5214,Douglas,6.12535093156379,4.81582424733657,7.434877615791,84,1,2008,Male,All ages,Age specific rate,Asthma,08035
5215,Douglas,23.4067923861679,17.1124382787586,29.7011464935772,53,2,2008,Both genders,0-4 years old,Age specific rate,Asthma,08035
5216,Douglas,2.70937923340505,1.57831324720811,4.33797861437672,17,2,2008,Both genders,15-34 years old,Age specific rate,Asthma,08035
5217,Douglas,2.33733366647055,1.48673043844751,3.18793689449359,29,1,2008,Both genders,35-64 years old,Age specific rate,Asthma,08035
5218,Douglas,9.37637154370985,6.6969672454858,12.0557758419339,47,1,2008,Both genders,5-14 years old,Age specific rate,Asthma,08035
5219,Douglas,13.9892748892516,8.39631546371527,19.5822343147879,24,2,2008,Both genders,65+ years old,Age specific rate,Asthma,08035
5220,Douglas,6.14288346950058,5.21973733502643,7.06602960397474,170,1,2008,Both genders,All ages,Age specific rate,Asthma,08035
5221,Douglas,20.3968106805118,11.8822227977241,28.9113985632994,22,2,2009,Female,0-4 years old,Age specific rate,Asthma,08035
5222,Douglas,3.45737993462409,1.72591160649888,6.18620772985357,11,2,2009,Female,15-34 years old,Age specific rate,Asthma,08035
5223,Douglas,6.17398283632771,4.26123646928064,8.08672920337479,40,1,2009,Female,35-64 years old,Age specific rate,Asthma,08035
5224,Douglas,13.1557965236804,8.67009485385593,17.6414981935049,33,2,2009,Female,5-14 years old,Age specific rate,Asthma,08035
5225,Douglas,17.0751305745279,9.94689279791813,27.3389381437392,17,2,2009,Female,65+ years old,Age specific rate,Asthma,08035
5226,Douglas,8.63582110510426,7.11029533889355,10.161346871315,123,1,2009,Female,All ages,Age specific rate,Asthma,08035
5227,Douglas,18.361458424412,10.515346173245,26.207570675579,21,1,2009,Male,0-4 years old,Age specific rate,Asthma,08035
5228,Douglas,2.28960193634907,0.920538727478461,4.71745506221263,7,2,2009,Male,15-34 years old,Age specific rate,Asthma,08035
5229,Douglas,1.43141153081511,0.654532500577071,2.71726496245239,9,1,2009,Male,35-64 years old,Age specific rate,Asthma,08035
5230,Douglas,8.83663746734286,5.22680354872138,12.4464713859643,23,1,2009,Male,5-14 years old,Age specific rate,Asthma,08035
5231,Douglas,12.4674147115494,6.22368850417867,22.3076487740022,11,2,2009,Male,65+ years old,Age specific rate,Asthma,08035
